contigName	contigLen	totalAvgDepth	mapped.ERR2597538.sort.bam	mapped.ERR2597538.sort.bam-var
5615	4614	11.4738	11.4738	13.1896
5616	4613	16.743	16.743	37.4406
5617	4613	7.25947	7.25947	22.6514
5618	4613	5.71992	5.71992	5.85977
5619	4613	7.66077	7.66077	8.34125
5620	4613	7.108	7.108	7.68222
5621	4613	6.03047	6.03047	8.00883
5622	4612	32.3064	32.3064	55.3265
5623	4612	9.75392	9.75392	11.1024
5624	4612	10.4178	10.4178	17.235
5625	4612	10.7441	10.7443	23.3828
5626	4612	7.42783	7.42783	10.1271
5627	4612	6.39511	6.39511	7.49947
5628	4612	7.539	7.539	11.787
5629	4612	5.90094	5.90094	13.697
5630	4610	21.45	21.45	87.2293
5631	4610	10.8655	10.8655	14.5395
5632	4610	6.61278	6.61278	4.94021
5633	4609	8.04126	8.04149	7.7808
5634	4609	10.9421	10.9421	12.2526
5635	4609	7.38282	7.38282	6.08239
5636	4609	5.60686	5.60686	5.5361
5637	4608	14.6276	14.6276	18.4468
5638	4608	14.1743	14.1743	21.4051
5639	4608	4.91184	4.91184	4.81275
5640	4608	4.28488	4.28488	2.9765
5641	4607	14.9172	14.9172	20.3735
5642	4607	10.1878	10.1878	13.6212
5643	4607	10.2183	10.2183	16.4358
5644	4607	6.94974	6.94974	6.95401
5645	4606	77.8557	77.8557	329.506
5646	4604	6.06017	6.06017	3.98914
5647	4604	5.28446	5.28446	6.36525
5648	4604	5.10642	5.10642	6.36567
5649	4603	25.848	25.848	33.1567
5650	4603	8.99483	8.99483	10.4377
5651	4603	7.28655	7.28655	9.43346
5652	4603	8.90815	8.90815	10.5182
5653	4603	6.04559	6.04559	6.14539
5654	4602	8.76819	8.76819	15.141
5655	4602	8.58333	8.58333	22.9419
5656	4601	6.83285	6.83285	6.31987
5657	4600	8.98742	8.98742	14.5825
5658	4599	21.1292	21.1292	22.093
5659	4599	4.44235	4.44235	3.57946
5660	4598	10.6385	10.6385	23.5027
5661	4598	11.181	11.181	43.4958
5662	4598	7.86061	7.86061	14.7888
5663	4598	4.96875	4.96875	4.78701
5664	4597	12.2548	12.2548	37.1675
5665	4597	6.87857	6.87857	7.60609
5666	4597	5.38318	5.38318	3.96742
5667	4596	33.2182	33.2182	61.7144
5668	4596	6.33986	6.34008	6.26577
5669	4595	6.46187	6.46187	8.06447
5670	4594	9.72052	9.72052	49.2857
5671	4594	7.0243	7.0243	9.92237
5672	4594	7.2536	7.2536	5.94713
5673	4594	6.53195	6.53195	6.45072
5674	4594	5.75428	5.75428	5.87302
5675	4593	9.70448	9.70448	12.2635
5676	4593	7.2415	7.2415	10.8208
5677	4593	6.87531	6.87531	10.9652
5678	4593	5.92888	5.92888	6.26828
5679	4593	5.18276	5.18276	5.66223
5680	4592	23.7134	23.7134	61.7988
5681	4592	23.0196	23.0196	60.9433
5682	4592	4.4059	4.4059	4.63344
5683	4591	37.3704	37.3704	63.5295
5684	4591	9.47061	9.47061	11.6006
5685	4591	9.46926	9.46926	15.1042
5686	4591	7.87278	7.87278	6.98447
5687	4590	8.17342	8.17342	6.37176
5688	4590	6.88604	6.88604	10.165
5689	4589	19.7716	19.7716	36.6887
5690	4589	13.7749	13.7749	13.321
5691	4589	5.6141	5.6141	5.49435
5692	4588	23.6913	23.6913	158.056
5693	4588	19.5622	19.5622	26.4933
5694	4588	17.2434	17.2434	25.8825
5695	4588	7.05047	7.05047	7.21181
5696	4588	6.95561	6.95561	10.0253
5697	4588	5.33822	5.33822	4.48399
5698	4588	5.27219	5.27219	5.41874
5699	4588	7.0827	7.0827	11.7006
5700	4587	13.1756	13.1756	28.6142
5701	4587	8.33987	8.33987	13.5711
5702	4587	7.18436	7.18436	9.11025
5703	4586	5.51758	5.51758	7.00446
5704	4586	4.82552	4.82574	8.63049
5705	4585	16.5312	16.5312	45.1368
5706	4585	8.92582	8.92582	16.1497
5707	4583	37.7205	37.7205	508.119
5708	4583	19.1762	19.1762	27.189
5709	4583	7.36589	7.36589	11.4384
5710	4583	6.60907	6.60907	5.98954
5711	4582	19.5361	19.5361	24.0925
5712	4582	9.25925	9.25925	11.7876
5713	4582	8.98533	8.98533	10.7317
5714	4582	6.1963	6.1963	6.2271
5715	4581	18.1404	18.1404	24.2272
5716	4581	19.8513	19.8513	973.38
5717	4581	7.88219	7.88219	9.44893
5718	4581	5.78154	5.78154	8.22536
5719	4581	6.2566	6.2566	10.2151
5720	4580	32.0679	32.0679	73.2068
5721	4580	10.0763	10.0763	10.7871
5722	4580	8.01851	8.01851	10.6398
5723	4578	13.0508	13.0508	13.6178
5724	4577	5.14434	5.14434	5.54507
5725	4576	8.35359	8.35359	7.27137
5726	4576	9.58382	9.58382	17.9055
5727	4576	5.73113	5.73113	4.92521
5728	4576	6.14099	6.14099	16.3797
5729	4576	4.19905	4.19905	3.26413
5730	4575	9.44452	9.44452	11.964
5731	4575	8.89537	8.89537	11.0964
5732	4575	5.69853	5.69853	4.34895
5733	4575	7.08949	7.08949	5.22563
5734	4574	9.39127	9.39127	7.42518
5735	4574	7.85737	7.85737	13.7857
5736	4574	5.93739	5.93739	7.46505
5737	4574	5.15416	5.15416	3.6095
5738	4574	4.25678	4.25678	3.26618
5739	4573	15.031	15.031	35.3942
5740	4573	7.16256	7.16256	7.32252
5741	4573	7.16595	7.16595	11.4386
5742	4572	44.3795	44.3795	128.941
5743	4572	19.5129	19.5129	14.1351
5744	4572	9.63682	9.63682	11.4803
5745	4572	4.80461	4.80461	4.6332
5746	4571	6.38521	6.38521	10.4777
5747	4571	5.06492	5.06492	5.34259
5748	4570	14.4138	14.4138	18.4391
5749	4570	18.9778	18.9778	64.9268
5750	4570	6.91176	6.91176	9.58183
5751	4570	6.00928	6.00928	7.78298
5752	4570	5.21063	5.21063	7.01533
5753	4569	32.0914	32.0914	50.4116
5754	4569	8.36547	8.36547	14.972
5755	4569	5.81353	5.81353	4.49588
5756	4568	5.41059	5.41059	9.55879
5757	4568	5.69896	5.69896	5.28361
5758	4567	8.37039	8.37039	6.61823
5759	4567	7.33122	7.33122	9.76048
5760	4567	7.33145	7.33145	8.30446
5761	4567	5.49106	5.49106	4.56746
5762	4566	44.8682	44.8684	56.3434
5763	4566	13.303	13.303	59.6137
5764	4566	9.83514	9.83514	16.6474
5765	4565	30.4806	30.4806	76.3504
5766	4565	7.76988	7.76988	15.9385
5767	4565	7.49219	7.49219	6.88338
5768	4564	6.94812	6.94812	6.72543
5769	4564	8.20639	8.20639	11.7314
5770	4564	4.58836	4.58858	5.64259
5771	4563	8.82642	8.82642	12.8749
5772	4563	9.34466	9.34489	8.09089
5773	4563	6.20757	6.20757	7.75028
5774	4562	35.7466	35.7466	83.6575
5775	4562	7.82162	7.82162	18.8043
5776	4562	6.25657	6.25657	8.87404
5777	4562	6.98799	6.98799	8.81486
5778	4561	22.6835	22.6835	30.874
5779	4561	8.94015	8.94015	9.03042
5780	4561	5.33371	5.33394	8.4208
5781	4560	8.27007	8.27007	7.43549
5782	4560	9.30068	9.30068	15.8992
5783	4560	7.93628	7.93628	8.53194
5784	4559	9.30256	9.30256	15.7724
5785	4558	75.3839	75.3839	222.891
5786	4558	7.87772	7.87772	9.57315
5787	4558	6.2652	6.2652	6.70368
5788	4557	7.63399	7.63399	9.03511
5789	4557	6.56274	6.56274	5.58837
5790	4557	5.231	5.231	3.34164
5791	4556	11.4097	11.4097	25.7772
5792	4556	6.46891	6.46891	7.69247
5793	4556	6.30867	6.30867	6.23453
5794	4556	6.45915	6.45915	6.94627
5795	4555	5.94665	5.94665	5.76618
5796	4555	5.4277	5.4277	5.59915
5797	4555	5.74257	5.74257	7.76294
5798	4554	7.70186	7.70186	6.9384
5799	4554	5.93074	5.93074	6.40156
5800	4553	7.09993	7.09993	10.9286
5801	4553	10.0318	10.0318	15.8073
5802	4552	75.6318	75.6318	854.751
5803	4552	16.3326	16.3326	31.0339
5804	4552	14.4289	14.4289	22.6522
5805	4552	4.50545	4.50545	6.28313
5806	4551	7.53829	7.53829	7.09322
5807	4551	6.24222	6.24222	7.82857
5808	4550	6.37523	6.37523	8.15086
5809	4549	25.4224	25.4224	28.5349
5810	4549	5.69357	5.69357	6.64882
5811	4548	10.5503	10.5505	11.7908
5812	4548	10.2774	10.2774	14.5353
5813	4548	7.2467	7.2467	5.53596
5814	4548	6.9111	6.9111	7.03482
5815	4548	6.30059	6.30059	9.73495
5816	4547	23.2283	23.2283	44.2425
5817	4547	7.77735	7.77735	13.8129
5818	4547	9.58608	9.58608	10.7535
5819	4547	8.42825	8.42825	52.317
5820	4546	20.8107	20.8107	167.054
5821	4546	10.5876	10.5876	18.4481
5822	4546	10.7468	10.7468	17.0488
5823	4546	8.72225	8.72225	10.2497
5824	4545	11.5964	11.5964	13.0108
5825	4545	10.5675	10.5675	12.7457
5826	4545	6.73356	6.73356	6.45822
5827	4545	7.62139	7.62139	7.67632
5828	4544	8.20391	8.20391	10.8387
5829	4544	4.86345	4.86345	5.22883
5830	4544	5.09285	5.09285	5.59117
5831	4543	10.3018	10.3018	45.1545
5832	4543	11.5365	11.5365	12.1572
5833	4543	9.2718	9.27202	11.6999
5834	4543	11.428	11.428	15.4817
5835	4543	7.26861	7.26861	13.4653
5836	4543	7.18871	7.18894	10.2716
5837	4542	3.97222	3.97222	3.49372
5838	4541	12.2687	12.2687	16.4621
5839	4541	6.12731	6.12731	5.67331
5840	4540	13.7241	13.7241	185.673
5841	4540	13.8788	13.8788	17.7949
5842	4540	14.6048	14.6048	36.3048
5843	4540	8.92665	8.92665	12.9652
5844	4540	9.48246	9.48246	15.2035
5845	4540	4.58474	4.58474	3.95944
5846	4539	21.2796	21.2796	79.8516
5847	4539	7.74527	7.74527	10.2752
5848	4539	7.62976	7.62976	10.6813
5849	4538	7.88651	7.88651	12.6067
5850	4536	8.74852	8.74852	14.0103
5851	4536	7.0326	7.0326	8.80375
5852	4536	5.78477	5.78477	9.22893
5853	4535	9.83124	9.83124	20.2367
5854	4535	7.39977	7.39977	8.77147
5855	4535	6.84401	6.84401	6.93224
5856	4534	74.0776	74.0776	90.6848
5857	4533	7.11316	7.11316	5.34422
5858	4533	4.15469	4.15469	3.58038
5859	4532	14.0869	14.0869	21.6177
5860	4532	8.04564	8.04564	9.11238
5861	4532	7.212	7.212	6.13788
5862	4532	7.38498	7.38498	5.66255
5863	4531	34.6079	34.6079	57.9138
5864	4531	18.2381	18.2381	23.8766
5865	4531	6.24561	6.24561	5.6543
5866	4531	5.84113	5.84113	8.61127
5867	4530	8.30251	8.30251	9.23099
5868	4530	7.09772	7.09772	9.7796
5869	4529	11.0496	11.0496	11.339
5870	4529	11.1548	11.1548	18.6988
5871	4529	12.1039	12.1039	27.8996
5872	4529	4.58461	4.58484	3.32456
5873	4529	5.24937	5.24937	6.82223
5874	4528	72.9098	72.9098	277.386
5875	4528	6.92531	6.92531	12.06
5876	4528	5.60644	5.60644	7.44392
5877	4528	5.3577	5.3577	5.27943
5878	4527	14.7393	14.7393	25.8452
5879	4527	7.9655	7.9655	8.5864
5880	4526	26.636	26.636	49.4817
5881	4526	13.1204	13.1204	26.4645
5882	4525	9.8272	9.8272	28.8159
5883	4525	9.67429	9.67451	13.7582
5884	4525	8.4096	8.4096	11.0206
5885	4525	4.76571	4.76571	3.98736
5886	4524	8.24669	8.24669	13.433
5887	4523	19.459	19.459	164.815
5888	4523	7.94123	7.94123	9.04623
5889	4523	7.01281	7.01281	16.2853
5890	4522	20.6027	20.6027	23.8752
5891	4522	22.8669	22.8669	70.1406
5892	4522	14.6651	14.6651	18.1093
5893	4522	8.75	8.75	6.87434
5894	4521	25.4196	25.4196	123.033
5895	4521	9.593	9.593	9.2057
5896	4521	7.01441	7.01441	8.80331
5897	4521	5.94807	5.94807	9.03045
5898	4521	5.00435	5.00435	4.80202
5899	4520	8.95698	8.95698	11.4253
5900	4520	11.3101	11.3103	14.5684
5901	4518	20.2106	20.2106	37.2365
5902	4518	7.45879	7.45879	5.69104
5903	4517	6.28532	6.28532	7.42522
5904	4517	6.43554	6.43554	6.8646
5905	4516	18.9723	18.9723	36.4919
5906	4515	8.81764	8.81764	30.1941
5907	4515	6.66621	6.66621	8.82593
5908	4513	9.551	9.551	14.8611
5909	4512	22.9491	22.9491	51.2902
5910	4512	5.97891	5.97891	6.55081
5911	4512	6.09927	6.0995	5.90939
5912	4511	9.26554	9.26554	17.7767
5913	4511	7.86333	7.86333	11.3817
5914	4511	4.55171	4.55171	6.01671
5915	4510	6.18807	6.1883	7.65594
5916	4510	5.68876	5.68899	9.19709
5917	4509	17.3866	17.3866	27.8832
5918	4509	16.3801	16.3804	23.2027
5919	4509	14.6827	14.6827	17.9505
5920	4509	9.32806	9.32806	20.7753
5921	4509	6.93255	6.93255	9.00929
5922	4509	4.73893	4.73893	3.55823
5923	4508	32.5636	32.5636	143.757
5924	4508	15.4982	15.4982	58.2933
5925	4508	7.98784	7.98784	7.65305
5926	4508	6.28614	6.28614	6.8976
5927	4508	8.06838	8.06838	8.0139
5928	4508	7.7173	7.7173	10.7393
5929	4507	8.16594	8.16594	10.624
5930	4507	7.79665	7.79665	8.09213
5931	4507	5.3849	5.3849	6.36257
5932	4507	5.59284	5.59284	8.48754
5933	4506	9.04867	9.04867	10.935
5934	4506	4.90702	4.90702	4.42048
5935	4506	6.07691	6.07691	10.0354
5936	4505	29.6843	29.6843	60.1872
5937	4505	10.4744	10.4744	16.3753
5938	4505	7.24914	7.24914	12.2418
5939	4505	5.45718	5.45718	4.07642
5940	4504	27.6594	27.6594	56.2395
5941	4504	9.56615	9.56615	17.8415
5942	4504	6.6989	6.6989	8.87391
5943	4504	4.83693	4.83693	3.63375
5944	4503	46.3471	46.3471	454.315
5945	4503	5.43074	5.43074	6.27145
5946	4502	20.9858	20.9858	56.8928
5947	4502	5.50643	5.50643	6.42693
5948	4502	7.18451	7.18451	9.10065
5949	4502	6.69991	6.69991	7.67321
5950	4501	11.6709	11.6709	13.2375
5951	4500	8.09081	8.09081	13.0322
5952	4500	8.62575	8.62575	12.745
5953	4499	10.4817	10.4817	21.573
5954	4499	9.89584	9.89584	17.1007
5955	4499	8.36031	8.36031	11.4121
5956	4499	7.51828	7.51828	7.95298
5957	4497	7.55717	7.55717	8.5596
5958	4497	4.74189	4.74189	6.01948
5959	4496	6.64841	6.64841	7.29897
5960	4496	6.60354	6.60354	12.3954
5961	4495	9.88492	9.88492	19.8912
5962	4495	11.1089	11.1089	186.642
5963	4495	7.45086	7.45086	10.2444
5964	4495	5.53418	5.53441	4.34414
5965	4495	5.37491	5.37491	4.7427
5966	4494	9.67956	9.67956	14.2093
5967	4494	6.20902	6.20902	6.31256
5968	4493	13.3012	13.3012	14.5651
5969	4493	5.25075	5.25075	3.473
5970	4492	23.9843	23.9843	44.751
5971	4492	9.35168	9.35168	9.29528
5972	4491	8.96913	8.96913	9.00816
5973	4491	6.29417	6.29417	7.7077
5974	4490	10.1041	10.1041	15.5322
5975	4490	7.60599	7.60599	8.90012
5976	4490	5.85737	5.85737	5.89907
5977	4489	20.5815	20.5815	41.4263
5978	4489	8.90228	8.90228	9.23764
5979	4489	8.73289	8.73289	7.2723
5980	4489	5.71284	5.71284	5.65823
5981	4488	12.6697	12.6697	20.1276
5982	4488	8.62586	8.62586	9.38102
5983	4487	7.28222	7.28222	11.6494
5984	4487	6.16509	6.16509	6.79659
5985	4487	4.60641	4.60641	5.38564
5986	4486	12.414	12.414	56.7706
5987	4486	12.0881	12.0881	14.1707
5988	4486	11.167	11.167	12.9607
5989	4486	6.99054	6.99054	8.91542
5990	4486	8.10563	8.10563	9.6577
5991	4485	7.32618	7.32618	9.49294
5992	4485	6.31073	6.31073	6.55202
5993	4484	9.69889	9.69889	20.3321
5994	4484	9.24758	9.24758	18.3252
5995	4484	10.4361	10.4361	52.3402
5996	4484	7.39132	7.39132	11.7139
5997	4483	16.3757	16.3757	18.5376
5998	4483	16.4129	16.4129	24.3201
5999	4483	11.8269	11.8269	14.4068
6000	4483	7.64943	7.64943	5.6618
6001	4483	6.95777	6.95777	5.64113
6002	4482	107.253	107.253	8609.42
6003	4482	20.6106	20.6106	202.752
6004	4482	6.76962	6.76962	7.79577
6005	4481	12.154	12.154	22.629
6006	4481	4.8804	4.8804	4.3312
6007	4480	33.2808	33.2808	61.2635
6008	4480	10.3695	10.3695	28.7928
6009	4480	8.30323	8.30323	6.09451
6010	4480	6.53857	6.53857	4.97814
6011	4479	25.5576	25.5576	47.9333
6012	4479	21.1395	21.1395	109.343
6013	4479	7.08616	7.08616	5.50719
6014	4479	4.52737	4.52737	6.53936
6015	4478	6.05661	6.05661	6.43228
6016	4478	5.11275	5.11275	7.26023
6017	4477	8.94361	8.94361	10.1692
6018	4477	6.44742	6.44742	7.30603
6019	4477	7.45205	7.45205	9.30518
6020	4476	21.0881	21.0881	54.146
6021	4476	8.42811	8.42811	17.7608
6022	4476	5.23948	5.23948	6.52346
6023	4475	35.9202	35.9202	127.032
6024	4475	8.92023	8.92023	11.3023
6025	4475	6.86543	6.86543	8.59013
6026	4475	5.64832	5.64832	4.56754
6027	4475	5.37896	5.37896	5.15158
6028	4474	6.85823	6.85823	4.89155
6029	4473	10.6354	10.6354	21.3746
6030	4473	7.7474	7.7474	16.6539
6031	4473	8.04603	8.04626	6.44019
6032	4472	72.0699	72.0699	110.678
6033	4472	10.9963	10.9963	13.6187
6034	4472	5.02082	5.02082	3.87551
6035	4472	6.96159	6.96159	6.33034
6036	4472	3.69528	3.69528	2.63169
6037	4472	5.11916	5.11916	6.59484
6038	4471	6.4249	6.4249	11.1758
6039	4470	10.9725	10.9725	12.8177
6040	4470	10.1319	10.1319	17.637
6041	4470	10.0889	10.0891	12.354
6042	4470	6.16204	6.16204	5.96532
6043	4469	10.0123	10.0123	13.1534
6044	4469	8.33758	8.33758	10.7314
6045	4469	6.97777	6.97777	5.09213
6046	4469	4.26094	4.26094	4.44904
6047	4468	6.88583	6.88583	11.2197
6048	4468	6.77003	6.77003	4.8851
6049	4468	8.1415	8.1415	8.88496
6050	4468	3.93052	3.93052	3.43831
6051	4467	5.87746	5.87746	11.4338
6052	4467	4.754	4.754	5.00521
6053	4466	49.6756	49.6756	506.305
6054	4466	58.8934	58.8934	539.045
6055	4466	16.0966	16.0966	29.7045
6056	4466	4.63438	4.63438	4.78308
6057	4466	5.54333	5.54333	6.13699
6058	4465	29.5082	29.5082	32.2416
6059	4465	9.29988	9.29988	10.1177
6060	4465	9.25353	9.25353	7.88384
6061	4465	9.52051	9.52051	7.18183
6062	4465	5.98749	5.98749	7.48286
6063	4464	12.7191	12.7191	44.0065
6064	4464	10.5828	10.5828	15.0204
6065	4464	7.49374	7.49374	5.14265
6066	4464	5.28952	5.28952	8.13061
6067	4463	10.7257	10.7257	18.2213
6068	4463	8.78437	8.78437	23.9758
6069	4463	6.1048	6.1048	6.22466
6070	4463	5.85764	5.85764	8.7112
6071	4463	5.71528	5.71528	5.12865
6072	4462	55.391	55.391	117.149
6073	4462	44.6844	44.6844	342.072
6074	4462	10.3397	10.3397	27.3299
6075	4462	11.8017	11.8019	15.756
6076	4462	7.25093	7.25093	6.76813
6077	4462	6.52041	6.52041	8.41158
6078	4462	6.05983	6.05983	5.65824
6079	4462	5.42463	5.42463	3.30032
6080	4461	11.3811	11.3813	16.7605
6081	4461	9.01972	9.01972	13.4341
6082	4460	23.8661	23.8661	40.5812
6083	4460	6.29118	6.29118	6.62468
6084	4460	5.88051	5.88051	6.89895
6085	4460	4.7638	4.7638	5.0374
6086	4459	9.9088	9.9088	16.2477
6087	4459	6.82409	6.82409	7.01134
6088	4459	4.80668	4.80668	3.73163
6089	4458	6.36444	6.36444	7.6104
6090	4458	5.38719	5.38719	4.92272
6091	4458	5.18152	5.18152	4.34464
6092	4456	69.0513	69.0513	450.487
6093	4456	21.1119	21.1119	20.5135
6094	4456	18.6607	18.6607	20.4718
6095	4456	27.1737	27.1737	74.7586
6096	4456	20.5056	20.5056	49.8447
6097	4456	6.99745	6.99745	11.2407
6098	4456	6.23781	6.23781	9.29022
6099	4456	5.73293	5.73293	7.33785
6100	4456	5.87993	5.87993	8.34724
6101	4456	4.57037	4.57037	3.35494
6102	4455	9.08223	9.08223	12.6421
6103	4455	10.1988	10.1988	16.09
6104	4454	9.76673	9.76673	11.4412
6105	4454	13.0316	13.0316	50.2444
6106	4454	6.98629	6.98629	9.51743
6107	4454	8.03741	8.03741	10.9405
6108	4454	7.32876	7.32876	5.52209
6109	4453	25.8534	25.8534	51.7969
6110	4453	17.0049	17.0049	21.7079
6111	4453	8.88566	8.88566	7.66123
6112	4453	5.27492	5.27492	9.33237
6113	4452	65.6048	65.6048	751.371
6114	4452	9.31009	9.31009	24.6649
6115	4452	6.02208	6.02208	6.90973
6116	4451	73.1593	73.1593	128.551
6117	4451	31.0607	31.0607	61.6463
6118	4451	8.46896	8.46896	5.34537
6119	4450	5.19744	5.19744	9.61511
6120	4449	8.18516	8.18516	14.1673
6121	4449	6.55757	6.55757	7.6225
6122	4449	6.53547	6.53547	5.59313
6123	4448	11.0675	11.0675	11.831
6124	4448	8.13937	8.13937	10.7828
6125	4448	5.50838	5.50838	5.95207
6126	4448	6.05631	6.05631	4.44839
6127	4448	5.28385	5.28385	9.95915
6128	4447	7.73866	7.73866	7.90911
6129	4447	5.25902	5.25902	3.58305
6130	4446	8.52747	8.52747	10.8137
6131	4446	10.9916	10.9916	14.568
6132	4446	4.83776	4.83776	6.48985
6133	4446	5.73277	5.73277	6.40445
6134	4446	5.20251	5.20251	4.81153
6135	4445	16.3297	16.3297	61.7274
6136	4445	12.8456	12.8456	13.6394
6137	4445	9.62328	9.62328	10.5743
6138	4445	10.3686	10.3686	41.3781
6139	4445	5.66123	5.66123	3.96885
6140	4444	6.02585	6.02585	6.56888
6141	4444	7.97578	7.97578	9.73538
6142	4444	8.43177	8.43177	12.2028
6143	4444	6.92618	6.92618	9.85402
6144	4443	14.2078	14.2078	156.732
6145	4443	11.4011	11.4011	13.4225
6146	4443	5.13673	5.13673	4.17488
6147	4441	8.28944	8.28944	9.34648
6148	4441	8.09951	8.09951	8.07142
6149	4441	10.1396	10.1396	18.4501
6150	4441	6.49196	6.49196	6.93431
6151	4440	7.86154	7.86154	13.7368
6152	4439	19.9965	19.9965	40.3995
6153	4439	13.5283	13.5283	17.2295
6154	4439	8.90534	8.90557	16.7082
6155	4439	5.5647	5.5647	6.34906
6156	4438	7.94823	7.94823	7.7536
6157	4438	7.20802	7.20802	12.2665
6158	4437	22.4353	22.4353	131.31
6159	4437	7.47166	7.47166	9.11716
6160	4437	5.2363	5.2363	5.08163
6161	4436	12.0751	12.0751	23.3194
6162	4436	8.80868	8.80868	14.0921
6163	4436	8.35394	8.35394	10.1928
6164	4436	6.50117	6.50117	11.4588
6165	4435	16.6061	16.6061	57.0044
6166	4435	9.80957	9.80957	13.5532
6167	4435	8.53279	8.53279	9.68129
6168	4435	10.2028	10.2028	15.7977
6169	4434	34.4384	34.4384	30.0566
6170	4434	4.50794	4.50794	4.83547
6171	4433	42.8468	42.8468	84.999
6172	4433	6.52954	6.52954	13.3348
6173	4432	26.5448	26.5448	35.6441
6174	4432	15.8615	15.8615	30.1111
6175	4431	60.8022	60.8022	147.471
6176	4431	12.9215	12.9215	13.4878
6177	4431	8.91614	8.91614	13.3169
6178	4431	7.41929	7.41929	6.19261
6179	4431	7.58561	7.58561	11.2703
6180	4431	7.50689	7.50689	13.1672
6181	4431	6.47349	6.47349	7.70871
6182	4431	4.88134	4.88134	3.68856
6183	4430	7.14346	7.14346	8.58654
6184	4429	10.2638	10.2638	17.4631
6185	4429	9.60762	9.60762	16.424
6186	4429	4.26759	4.26759	3.83307
6187	4428	8.88663	8.88663	12.7923
6188	4428	5.89481	5.89481	5.55968
6189	4426	8.65225	8.65225	10.8061
6190	4426	6.89991	6.89991	7.10023
6191	4426	6.25655	6.25655	6.06305
6192	4425	18.8309	18.8309	20.2909
6193	4425	6.93287	6.93287	7.8587
6194	4425	5.30339	5.30339	7.02655
6195	4425	5.64585	5.64585	5.23399
6196	4424	16.2078	16.2078	27.9938
6197	4424	10.9995	10.9995	13.4935
6198	4424	8.43987	8.43987	14.2848
6199	4424	7.67899	7.67899	9.62212
6200	4424	7.5475	7.5475	10.6652
6201	4424	7.38582	7.38582	10.4823
6202	4424	5.54446	5.54446	3.87457
6203	4423	6.41002	6.41002	6.92135
6204	4423	5.2689	5.2689	4.80618
6205	4422	64.368	64.368	380.42
6206	4422	5.46021	5.46021	5.31003
6207	4422	4.31531	4.31531	3.09074
6208	4421	30.8274	30.8274	56.2108
6209	4421	8.31328	8.31328	10.3604
6210	4420	45.9166	45.9166	98.0935
6211	4420	10.3307	10.3307	17.9402
6212	4420	8.30726	8.30726	9.17335
6213	4419	28.4565	28.4565	62.8111
6214	4419	12.2279	12.2279	20.6621
6215	4419	6.82408	6.82431	8.4098
6216	4418	9.62723	9.62723	11.1581
6217	4418	8.84396	8.84396	18.2128
6218	4418	6.1216	6.1216	5.36295
6219	4417	11.7818	11.7818	29.4305
6220	4417	11.6201	11.6201	14.5757
6221	4416	41.1852	41.1852	119.377
6222	4416	10.8324	10.8324	10.4749
6223	4416	8.9196	8.9196	9.64433
6224	4416	5.61627	5.61627	4.87474
6225	4415	19.7831	19.7831	47.7183
6226	4415	7.16319	7.16319	7.09067
6227	4414	7.55746	7.55746	10.2632
6228	4413	7.68989	7.68989	8.94327
6229	4413	6.13371	6.13371	9.02507
6230	4412	7.15932	7.15932	8.16164
6231	4412	7.48522	7.48522	8.02971
6232	4411	27.5543	27.5543	38.1824
6233	4411	14.6254	14.6254	30.836
6234	4411	11.0465	11.0465	11.9412
6235	4410	6.9331	6.9331	8.06534
6236	4409	10.9058	10.9058	13.7239
6237	4409	11.845	11.845	59.4965
6238	4409	5.08101	5.08101	5.01079
6239	4408	14.1736	14.1736	23.7277
6240	4408	9.75341	9.75341	13.1782
6241	4408	9.15759	9.15759	11.4097
6242	4408	6.30836	6.30836	11.7556
6243	4407	9.37679	9.37703	23.3712
6244	4407	9.85459	9.85459	10.2018
6245	4407	7.59737	7.59737	9.29325
6246	4406	18.605	18.605	28.9419
6247	4406	10.5392	10.5392	10.4943
6248	4406	7.54699	7.54699	13.0535
6249	4406	4.79276	4.79276	6.8445
6250	4406	3.80287	3.80287	3.96706
6251	4405	32.3868	32.3868	122.152
6252	4405	15.7076	15.7076	12.9329
6253	4405	11.8005	11.8005	18.22
6254	4405	9.61316	9.61316	14.2848
6255	4405	9.86204	9.86204	28.1399
6256	4405	6.7718	6.7718	6.26833
6257	4405	7.58754	7.58754	15.2274
6258	4404	12.5618	12.5618	21.7689
6259	4404	7.43559	7.43582	12.1713
6260	4403	23.3322	23.3322	54.9076
6261	4403	23.644	23.644	36.1038
6262	4403	10.9866	10.9866	20.926
6263	4403	9.68728	9.68728	23.5459
6264	4403	9.42676	9.42676	18.675
6265	4403	5.18364	5.18364	5.24989
6266	4402	15.7018	15.7018	17.5205
6267	4401	38.9167	38.9167	74.1057
6268	4401	11.8897	11.8897	27.9191
6269	4401	7.76594	7.76594	11.1229
6270	4401	10.4253	10.4253	26.4753
6271	4400	20.9591	20.9591	33.8273
6272	4400	11.7402	11.7402	9.61322
6273	4400	7.10824	7.10824	12.962
6274	4400	5.62212	5.62212	5.75166
6275	4400	6.45553	6.45553	8.08562
6276	4400	6.41247	6.41247	8.35391
6277	4399	19.6204	19.6204	30.1958
6278	4399	15.7863	15.7863	25.5326
6279	4399	17.9887	17.9887	36.8041
6280	4399	11.615	11.615	19.6856
6281	4399	5.48082	5.48082	6.8763
